,gender,age,race,location,risk,workers number,annual turnover,principal,legal status,establish time,credit purchase,funds injections,previous turndown,written plan,regular management account,product or service development,business innovation,loss or profit,credit balance,finance qualification for manager,turnover growth rate,final outcomes,Binary Y,new annual turnover,new workers number,new funds injections,new location,new gender,new establish time,new race,new age,size
2262,2,3,1,12,2,2,1,1,2,6,2,3,1,0,0,0,1,2,2,2,3,1,1,1,1,2,0,0,1,1,1,0
2263,1,2,1,9,4,1,8,2,4,5,1,3,2,0,0,0,1,1,2,2,2,4,0,5,1,2,0,1,1,1,0,0
2264,2,3,1,6,2,2,7,1,1,6,1,1,2,0,1,1,1,1,3,1,1,2,1,4,1,1,0,0,1,1,1,0
2265,1,3,1,11,3,2,6,9,4,2,1,3,1,1,1,1,1,1,5,2,3,1,1,3,1,2,1,1,0,1,1,0
2266,1,3,15,10,3,2,2,5,4,2,1,3,1,1,0,0,1,1,2,2,3,4,0,1,1,2,1,1,0,0,1,0
2267,2,2,3,10,4,3,5,8,4,1,1,3,2,1,0,0,0,1,4,2,3,1,1,3,2,2,1,0,0,0,0,3
2268,1,4,1,1,1,2,7,1,2,6,2,1,2,1,1,0,1,1,6,2,2,1,1,4,1,1,0,1,1,1,1,0
2269,1,2,1,9,2,2,6,7,4,5,2,3,2,0,1,0,0,1,4,2,3,4,0,3,1,2,0,1,1,1,0,0
2270,1,2,1,6,3,2,5,8,2,1,1,2,2,1,1,1,1,1,5,1,3,1,1,3,1,2,0,1,0,1,0,0
2271,1,1,1,3,4,2,5,7,4,2,1,1,2,1,1,0,0,2,1,2,3,1,1,3,1,1,0,1,0,1,0,0
2272,1,3,1,7,4,1,1,3,1,1,1,3,1,1,0,0,0,2,2,2,3,4,0,1,1,2,0,1,0,1,1,0
2273,1,1,1,5,3,1,5,7,4,1,2,3,1,1,0,0,1,1,3,2,3,4,0,3,1,2,0,1,0,1,0,0
2274,1,1,1,3,3,1,3,7,4,3,1,1,2,0,0,0,0,1,3,2,1,1,1,2,1,1,0,1,1,1,0,0
2275,2,2,1,9,3,2,8,7,4,5,2,2,2,0,1,0,1,1,4,1,3,1,1,5,1,2,0,0,1,1,0,0
2276,2,2,1,9,2,1,5,1,4,5,1,1,2,0,1,0,0,1,2,2,1,1,1,3,1,1,0,0,1,1,0,0
2277,1,3,1,10,2,1,8,4,4,6,1,1,2,1,1,0,1,1,1,1,2,1,1,5,1,1,1,1,1,1,1,0
2278,1,3,1,8,3,1,2,3,1,5,2,3,2,1,0,1,0,1,2,1,3,1,1,1,1,2,0,1,1,1,1,0
2279,2,3,1,9,2,2,3,5,1,5,1,1,2,0,0,0,0,1,2,1,2,1,1,2,1,1,0,0,1,1,1,0
2280,2,2,1,4,2,1,6,6,4,3,1,1,1,0,1,0,1,1,3,2,1,4,0,3,1,1,0,0,1,1,0,0
2281,1,3,1,9,4,2,6,1,2,5,2,1,2,0,0,0,1,1,5,2,1,1,1,3,1,1,0,1,1,1,1,0
2282,2,3,8,8,3,2,8,9,1,6,1,3,2,1,0,0,0,1,1,2,3,4,0,5,1,2,0,0,1,0,1,0
2283,2,3,1,1,2,1,1,8,1,1,2,2,2,0,0,0,1,2,3,1,3,3,0,1,1,2,0,0,0,1,1,0
2284,2,4,1,1,2,2,2,1,1,6,2,2,2,0,1,0,0,2,4,1,4,1,1,1,1,2,0,0,1,1,1,0
2285,1,4,1,1,1,2,6,1,4,4,2,1,2,0,1,0,0,1,6,1,1,1,1,3,1,1,0,1,1,1,1,0
2286,1,3,1,9,1,2,4,1,1,6,2,3,2,1,0,0,1,1,3,2,3,1,1,2,1,2,0,1,1,1,1,0
2287,1,2,1,3,2,1,2,1,1,3,2,1,2,1,1,0,1,1,3,2,2,1,1,1,1,1,0,1,1,1,0,0
2288,1,3,1,9,4,1,5,1,2,6,2,1,2,0,0,0,1,1,1,2,3,1,1,3,1,1,0,1,1,1,1,0
2289,2,3,1,3,2,2,5,1,2,6,2,1,2,0,0,0,1,1,7,2,3,1,1,3,1,1,0,0,1,1,1,0
2290,1,4,1,3,1,2,5,1,4,6,1,1,2,0,0,0,1,1,1,2,4,1,1,3,1,1,0,1,1,1,1,0
2291,2,3,1,5,2,3,2,2,4,2,2,1,1,1,0,0,1,1,2,1,3,1,1,1,2,1,0,0,0,1,1,3
2292,1,2,1,9,4,2,5,5,1,6,1,3,1,0,0,0,1,1,2,1,3,1,1,3,1,2,0,1,1,1,0,0
2293,1,3,1,1,1,2,7,1,2,6,1,1,2,0,0,0,0,1,1,2,1,1,1,4,1,1,0,1,1,1,1,0
2294,1,2,1,1,4,1,6,1,2,6,1,3,2,0,0,0,0,1,2,2,4,1,1,3,1,2,0,1,1,1,0,0
2295,1,4,1,5,2,2,5,1,2,6,1,2,2,0,1,0,1,1,2,2,2,1,1,3,1,2,0,1,1,1,1,0
2296,1,2,1,9,3,2,3,5,2,6,2,1,2,1,0,0,0,1,5,1,2,4,0,2,1,1,0,1,1,1,0,0
2297,2,2,2,1,2,2,3,5,2,4,2,1,2,0,0,0,0,1,3,2,3,2,1,2,1,1,0,0,1,0,0,0
2298,1,3,1,1,3,2,2,1,1,6,2,1,2,1,1,0,0,1,5,2,2,1,1,1,1,1,0,1,1,1,1,0
2299,3,3,1,9,2,2,4,1,2,2,2,1,2,1,0,0,0,1,1,2,3,1,1,2,1,1,0,1,0,1,1,0
2300,3,2,1,1,1,2,5,1,2,6,1,1,2,0,0,0,0,1,5,2,2,1,1,3,1,1,0,1,1,1,0,0
2301,1,2,1,9,2,2,6,1,2,6,1,2,2,0,0,0,1,1,2,2,2,2,1,3,1,2,0,1,1,1,0,0
2302,1,3,8,1,2,2,5,1,2,6,1,1,2,0,1,0,0,1,4,2,3,1,1,3,1,1,0,1,1,0,1,0
2303,2,2,1,3,3,2,4,1,2,6,2,1,2,0,0,0,0,1,1,1,2,2,1,2,1,1,0,0,1,1,0,0
2304,1,4,1,5,3,2,1,7,1,6,2,1,2,0,0,0,1,2,2,1,4,1,1,1,1,1,0,1,1,1,1,0
2305,1,2,1,1,1,1,2,1,1,3,2,1,2,0,1,0,1,1,1,2,3,1,1,1,1,1,0,1,1,1,0,0
2306,1,2,1,4,3,2,5,1,1,6,2,1,2,1,0,0,0,1,4,2,2,2,1,3,1,1,0,1,1,1,0,0
2307,1,4,1,5,4,2,5,2,1,5,1,2,2,0,1,0,0,1,4,2,3,1,1,3,1,2,0,1,1,1,1,0
2308,1,2,1,5,1,2,2,4,4,5,1,2,1,0,0,0,0,1,2,2,3,4,0,1,1,2,0,1,1,1,0,0
2309,2,3,1,6,2,2,6,6,2,6,1,1,2,0,0,0,0,3,1,2,2,1,1,3,1,1,0,0,1,1,1,0
2310,1,3,2,8,2,1,2,4,1,5,1,1,1,1,0,0,0,1,4,1,1,4,0,1,1,1,0,1,1,0,1,0
2311,2,2,1,10,4,2,6,3,4,6,1,3,2,0,0,0,0,1,2,1,4,2,1,3,1,2,1,0,1,1,0,0
2312,1,3,1,4,3,2,7,1,2,6,1,1,2,1,1,0,0,1,5,2,2,1,1,4,1,1,0,1,1,1,1,0
2313,1,3,1,5,4,2,6,1,1,6,1,3,2,1,0,0,0,1,2,2,3,1,1,3,1,2,0,1,1,1,1,0
2314,1,3,1,2,2,1,5,1,1,6,1,1,2,0,0,0,1,1,2,2,3,1,1,3,1,1,0,1,1,1,1,0
2315,1,3,1,5,2,1,5,6,1,6,2,2,2,0,0,0,0,1,3,2,1,1,1,3,1,2,0,1,1,1,1,0
2316,1,2,1,1,4,2,5,3,3,6,1,1,2,0,1,1,0,1,3,1,2,1,1,3,1,1,0,1,1,1,0,0
2317,1,2,1,2,2,2,7,1,2,6,2,1,2,1,0,0,0,1,2,2,3,1,1,4,1,1,0,1,1,1,0,0
2318,2,3,1,7,4,2,4,5,2,3,1,3,2,1,1,0,1,1,2,1,1,1,1,2,1,2,0,0,1,1,1,0
2319,1,4,1,7,2,1,1,4,1,6,2,1,1,0,0,1,1,1,3,2,2,2,1,1,1,1,0,1,1,1,1,0
2320,1,4,1,7,1,2,7,4,2,6,2,1,2,0,1,0,1,1,6,2,2,2,1,4,1,1,0,1,1,1,1,0
2321,1,3,1,6,4,2,5,2,3,3,1,1,2,0,0,0,0,1,3,2,1,1,1,3,1,1,0,1,1,1,1,0
2322,1,2,1,2,2,2,8,2,1,6,1,3,2,0,1,1,1,2,3,2,4,2,1,5,1,2,0,1,1,1,0,0
2323,3,2,1,1,2,2,3,1,2,6,1,1,2,1,0,0,1,1,4,1,3,1,1,2,1,1,0,1,1,1,0,0
2324,1,4,3,8,4,3,7,5,2,6,1,1,2,0,0,0,1,1,8,2,4,1,1,4,2,1,0,1,1,0,1,3
2325,1,3,1,10,3,3,8,9,4,4,1,1,2,0,1,0,1,1,1,1,2,4,0,5,2,1,1,1,1,1,1,3
2326,3,3,1,8,3,2,2,3,2,6,1,1,2,1,1,0,1,1,3,1,1,2,1,1,1,1,0,1,1,1,1,0
2327,1,2,1,8,4,1,1,6,1,4,2,1,2,0,0,0,0,1,2,2,4,2,1,1,1,1,0,1,1,1,0,0
2328,1,3,1,8,4,2,5,7,4,6,1,1,2,1,1,1,1,1,3,2,1,2,1,3,1,1,0,1,1,1,1,0
2329,1,3,1,1,2,2,5,1,2,6,2,3,2,1,1,0,0,2,4,2,4,1,1,3,1,2,0,1,1,1,1,0
2330,1,3,1,3,4,2,3,1,1,6,1,1,2,0,0,0,0,1,2,2,3,4,0,2,1,1,0,1,1,1,1,0
2331,2,4,1,4,4,2,5,7,2,6,2,1,2,0,1,0,0,1,5,2,3,1,1,3,1,1,0,0,1,1,1,0
2332,1,3,1,7,1,2,7,1,4,6,1,1,2,1,1,0,1,1,4,1,2,1,1,4,1,1,0,1,1,1,1,0
2333,1,4,1,8,2,2,6,1,1,6,2,3,2,0,0,0,1,1,4,2,3,1,1,3,1,2,0,1,1,1,1,0
2334,1,3,3,7,2,3,7,7,4,5,2,3,2,1,1,0,1,1,8,2,2,1,1,4,2,2,0,1,1,0,1,3
2335,1,4,1,12,2,3,9,7,4,6,1,1,2,0,1,1,1,1,6,2,2,2,1,5,2,1,0,1,1,1,1,1
2336,1,3,1,11,4,2,7,2,4,1,1,3,2,0,0,0,1,1,3,2,3,3,0,4,1,2,1,1,0,1,1,0
2337,1,3,1,8,2,4,8,5,4,5,1,1,2,0,1,1,1,1,7,2,2,1,1,5,3,1,0,1,1,1,1,3
2338,1,3,1,10,1,2,5,8,4,6,1,1,1,0,0,0,0,1,2,2,2,1,1,3,1,1,1,1,1,1,1,0
2339,1,2,1,12,1,2,5,1,2,6,1,1,2,0,0,0,1,1,1,2,2,1,1,3,1,1,0,1,1,1,0,0
2340,1,2,1,3,2,2,6,2,4,5,1,1,2,1,1,1,1,1,3,2,1,1,1,3,1,1,0,1,1,1,0,0
2341,1,2,1,5,2,2,5,1,2,6,1,3,1,0,0,0,0,1,1,1,2,1,1,3,1,2,0,1,1,1,0,0
2342,1,3,1,4,1,2,8,1,2,6,2,2,2,1,1,0,1,1,2,2,3,1,1,5,1,2,0,1,1,1,1,0
2343,1,3,1,6,3,1,4,9,1,6,2,1,2,1,1,0,1,1,1,1,3,1,1,2,1,1,0,1,1,1,1,0
2344,1,2,1,12,4,2,7,3,2,4,1,3,1,1,1,0,1,3,4,2,2,1,1,4,1,2,0,1,1,1,0,0
2345,1,3,1,7,3,1,8,4,1,6,1,3,2,0,0,0,1,1,1,2,1,1,1,5,1,2,0,1,1,1,1,0
2346,2,4,1,12,4,2,4,1,2,6,1,1,2,1,1,0,1,1,2,1,3,1,1,2,1,1,0,0,1,1,1,0
2347,1,3,1,10,4,2,7,3,3,5,2,3,2,0,0,0,0,1,7,2,3,2,1,4,1,2,1,1,1,1,1,0
2348,1,3,1,11,2,2,7,4,2,4,1,1,2,1,1,0,0,1,1,2,3,1,1,4,1,1,1,1,1,1,1,0
2349,1,3,1,1,2,3,10,2,4,6,1,1,2,1,1,0,1,1,8,1,2,1,1,6,2,1,0,1,1,1,1,1
2350,1,3,1,9,2,3,8,3,4,6,1,1,2,0,1,0,1,1,6,1,3,1,1,5,2,1,0,1,1,1,1,3
2351,2,3,1,3,3,3,8,4,4,6,1,1,2,0,1,0,0,1,1,2,3,1,1,5,2,1,0,0,1,1,1,3
2352,1,2,1,5,3,3,8,2,4,6,1,3,2,0,0,0,0,1,4,2,1,2,1,5,2,2,0,1,1,1,0,3
2353,1,2,1,11,2,3,8,2,4,5,1,1,1,0,1,0,1,1,3,2,2,2,1,5,2,1,1,1,1,1,0,3
2354,1,3,1,11,3,3,7,9,4,6,2,3,2,1,1,1,1,2,2,1,4,1,1,4,2,2,1,1,1,1,1,3
2355,1,3,1,1,2,3,9,2,4,6,1,1,2,1,0,0,0,3,1,2,3,1,1,5,2,1,0,1,1,1,1,1
2356,2,3,1,4,4,4,8,8,4,6,2,1,2,1,1,0,0,1,6,2,4,1,1,5,3,1,0,0,1,1,1,3
2357,1,3,1,10,3,3,9,6,4,5,1,1,2,0,1,0,1,1,1,2,3,1,1,5,2,1,1,1,1,1,1,1
2358,1,2,1,11,2,4,8,6,4,6,2,1,2,0,1,1,1,1,9,1,1,2,1,5,3,1,1,1,1,1,0,3
2359,1,2,1,5,2,3,8,2,4,6,1,2,1,0,0,0,0,1,3,1,1,4,0,5,2,2,0,1,1,1,0,3
2360,1,3,1,11,3,3,8,2,4,6,1,3,2,0,0,0,0,1,2,2,3,1,1,5,2,2,1,1,1,1,1,3
2361,1,2,1,11,2,3,8,2,1,6,1,1,2,1,1,1,1,1,4,1,2,1,1,5,2,1,1,1,1,1,0,3
2362,1,3,1,10,2,1,2,8,1,3,1,3,1,1,1,0,0,1,2,2,3,2,1,1,1,2,1,1,1,1,1,0
2363,2,3,3,4,2,3,8,2,4,6,1,1,2,1,1,1,1,1,3,1,3,1,1,5,2,1,0,0,1,0,1,3
2364,1,3,1,1,3,3,8,4,4,5,1,2,2,1,1,1,1,1,1,1,3,1,1,5,2,2,0,1,1,1,1,3
2365,1,3,1,11,4,3,8,2,4,6,1,2,2,1,1,0,1,1,1,1,2,1,1,5,2,2,1,1,1,1,1,3
2366,1,4,1,11,2,2,8,7,4,6,2,1,2,0,1,0,1,1,8,1,1,2,1,5,1,1,1,1,1,1,1,0
2367,1,2,1,9,1,3,5,7,4,6,2,1,2,0,1,0,1,1,1,2,2,1,1,3,2,1,0,1,1,1,0,3
2368,1,3,1,9,1,3,8,1,2,6,2,1,2,0,1,0,0,3,7,2,3,1,1,5,2,1,0,1,1,1,1,3
2369,2,3,1,4,3,3,8,7,2,6,1,3,2,1,1,1,1,2,2,2,2,1,1,5,2,2,0,0,1,1,1,3
2370,1,3,1,9,2,4,9,6,4,6,2,1,2,0,1,1,1,1,3,1,2,1,1,5,3,1,0,1,1,1,1,3
2371,1,2,1,6,2,3,9,4,4,6,1,1,2,0,1,1,1,1,7,2,2,1,1,5,2,1,0,1,1,1,0,1
2372,1,2,1,9,2,3,7,4,1,5,1,3,2,1,1,0,1,1,2,1,2,1,1,4,2,2,0,1,1,1,0,3
2373,1,3,1,9,1,2,8,1,4,6,2,1,2,1,0,0,1,1,1,1,3,1,1,5,1,1,0,1,1,1,1,0
2374,1,3,1,5,2,3,8,1,2,6,1,2,2,0,1,1,1,1,7,2,4,1,1,5,2,2,0,1,1,1,1,3
2375,2,3,1,1,2,3,8,7,2,6,1,1,2,0,1,0,0,1,1,2,2,1,1,5,2,1,0,0,1,1,1,3
2376,1,3,1,4,2,3,6,5,4,3,1,3,2,0,0,0,0,1,1,2,2,2,1,3,2,2,0,1,1,1,1,3
2377,2,2,1,4,4,3,8,9,4,4,1,1,2,1,1,1,1,1,6,1,2,1,1,5,2,1,0,0,1,1,0,3
2378,1,2,1,8,2,3,8,5,4,6,2,1,1,1,1,1,0,2,7,1,4,1,1,5,2,1,0,1,1,1,0,3
2379,2,3,1,7,2,3,7,5,4,6,1,3,2,1,1,0,0,1,4,2,4,1,1,4,2,2,0,0,1,1,1,3
2380,1,2,8,1,2,3,9,4,4,3,1,3,2,1,1,1,1,1,7,2,1,1,1,5,2,2,0,1,1,0,0,1
2381,2,4,1,10,2,3,8,4,4,4,1,1,2,0,1,1,0,2,1,2,3,1,1,5,2,1,1,0,1,1,1,3
2382,1,3,1,10,2,4,8,4,4,5,1,1,2,0,1,1,1,1,7,2,1,1,1,5,3,1,1,1,1,1,1,3
2383,1,2,1,10,2,3,10,9,4,5,1,1,2,1,1,1,0,1,1,1,4,1,1,6,2,1,1,1,1,1,0,1
2384,1,2,13,10,3,3,5,3,4,4,1,2,2,1,1,1,1,1,4,1,1,4,0,3,2,2,1,1,1,0,0,3
2385,1,4,1,10,2,4,9,9,4,6,1,2,2,1,1,1,1,2,7,1,2,1,1,5,3,2,1,1,1,1,1,3
2386,1,2,9,6,3,3,7,8,4,4,1,1,2,1,1,1,1,1,1,1,3,1,1,4,2,1,0,1,1,0,0,3
2387,1,2,1,10,2,3,7,3,2,6,1,1,2,1,1,0,1,1,6,2,2,2,1,4,2,1,1,1,1,1,0,3
2388,2,3,1,10,2,2,1,5,1,6,2,1,2,0,0,0,0,1,1,2,3,1,1,1,1,1,1,0,1,1,1,0
2389,1,1,1,7,2,3,8,5,4,6,1,1,1,1,1,0,1,1,6,2,2,1,1,5,2,1,0,1,1,1,0,3
2390,1,3,1,5,1,3,7,9,4,6,1,1,2,0,1,1,1,1,2,2,3,1,1,4,2,1,0,1,1,1,1,3
2391,1,2,3,7,2,3,8,9,4,4,1,2,2,1,1,0,0,1,1,1,1,2,1,5,2,2,0,1,1,0,0,3
2392,1,3,1,2,2,1,7,3,1,5,2,3,2,1,1,0,0,1,1,2,3,1,1,4,1,2,0,1,1,1,1,0
2393,1,3,1,4,3,2,7,9,4,5,1,3,1,0,0,0,1,1,5,2,2,4,0,4,1,2,0,1,1,1,1,0
2394,1,2,1,4,2,3,8,7,1,6,1,1,2,1,1,0,1,1,7,1,2,1,1,5,2,1,0,1,1,1,0,3
2395,1,3,1,7,3,3,8,6,4,6,2,1,2,1,1,0,1,1,2,2,2,1,1,5,2,1,0,1,1,1,1,3
2396,1,4,1,2,2,3,7,5,2,6,2,1,2,0,1,0,0,1,4,2,2,1,1,4,2,1,0,1,1,1,1,3
2397,2,2,1,6,1,2,7,3,4,5,1,1,2,1,0,0,1,1,7,2,2,1,1,4,1,1,0,0,1,1,0,0
2398,1,4,1,10,1,3,8,1,4,6,1,1,2,1,0,0,0,1,1,1,2,2,1,5,2,1,1,1,1,1,1,3
2399,1,2,1,3,3,3,7,5,4,4,2,1,2,0,0,0,0,1,1,1,3,1,1,4,2,1,0,1,1,1,0,3
2400,1,3,1,10,2,4,8,6,4,6,2,1,2,1,1,1,1,1,9,1,1,1,1,5,3,1,1,1,1,1,1,3
2401,1,2,1,7,2,3,7,7,4,5,1,1,2,0,1,0,1,1,5,2,4,1,1,4,2,1,0,1,1,1,0,3
2402,1,2,1,7,2,3,8,9,4,4,1,1,2,1,1,1,1,1,5,1,1,1,1,5,2,1,0,1,1,1,0,3
2403,2,3,1,8,1,4,8,5,4,6,1,1,2,0,0,0,1,1,7,2,2,1,1,5,3,1,0,0,1,1,1,3
2404,1,3,1,7,1,3,8,9,4,6,1,1,2,1,1,1,1,1,6,1,2,1,1,5,2,1,0,1,1,1,1,3
2405,1,2,1,7,3,4,8,5,4,6,1,1,2,1,1,1,1,1,6,1,2,1,1,5,3,1,0,1,1,1,0,3
2406,2,3,1,7,2,3,9,6,2,6,1,1,2,0,1,1,1,1,7,2,2,1,1,5,2,1,0,0,1,1,1,1
2407,1,3,1,3,2,3,8,1,4,6,2,1,2,0,1,0,0,1,6,1,3,2,1,5,2,1,0,1,1,1,1,3
2408,1,2,1,10,3,5,8,9,4,6,1,1,2,1,1,1,1,1,1,2,2,1,1,5,3,1,1,1,1,1,0,3
2409,1,3,1,12,3,3,8,5,2,6,1,1,2,1,1,1,0,3,1,1,3,1,1,5,2,1,0,1,1,1,1,3
2410,2,3,1,3,2,3,6,9,4,6,1,3,1,0,1,0,0,1,4,2,3,1,1,3,2,2,0,0,1,1,1,3
2411,1,3,1,10,2,4,10,7,4,6,1,1,2,0,1,0,1,1,8,1,3,4,0,6,3,1,1,1,1,1,1,3
2412,2,2,1,8,2,3,8,5,4,4,1,1,2,1,0,0,1,1,6,2,3,1,1,5,2,1,0,0,1,1,0,3
2413,1,4,1,10,4,3,4,4,3,4,1,3,2,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,1,1,1,3
2414,1,2,2,12,3,3,7,6,4,4,2,1,2,1,1,1,1,1,7,2,1,4,0,4,2,1,0,1,1,0,0,3
2415,2,2,1,1,2,3,8,3,2,6,1,1,2,0,0,0,0,1,5,1,1,3,0,5,2,1,0,0,1,1,0,3
2416,2,3,1,10,2,3,7,3,4,6,1,2,1,0,1,0,0,1,2,2,4,4,0,4,2,2,1,0,1,1,1,3
2417,1,3,1,10,4,3,9,6,4,4,1,3,2,1,1,0,0,1,2,1,3,1,1,5,2,2,1,1,1,1,1,1
2418,1,4,1,10,2,2,7,9,4,6,1,1,2,1,1,0,0,1,4,1,4,1,1,4,1,1,1,1,1,1,1,0
2419,1,2,1,9,4,3,6,5,4,5,1,1,2,0,1,0,0,1,4,2,2,1,1,3,2,1,0,1,1,1,0,3
2420,1,3,1,5,3,3,6,5,2,4,1,1,2,1,1,0,1,1,1,2,3,1,1,3,2,1,0,1,1,1,1,3
2421,1,2,1,6,2,5,11,3,4,5,2,2,2,0,1,0,1,1,1,1,2,1,1,6,3,2,0,1,1,1,0,2
2422,1,3,1,9,1,3,10,1,4,6,1,2,2,0,1,1,1,1,7,1,3,1,1,6,2,2,0,1,1,1,1,1
2423,1,3,1,1,3,3,8,1,4,3,1,1,2,1,1,0,1,1,1,1,1,1,1,5,2,1,0,1,1,1,1,3
2424,2,2,1,5,2,3,8,8,4,3,2,3,1,0,1,0,0,1,1,2,3,1,1,5,2,2,0,0,1,1,0,3
2425,1,3,1,1,1,3,8,8,2,5,1,1,2,0,1,1,1,1,1,1,3,1,1,5,2,1,0,1,1,1,1,3
2426,1,3,1,6,2,4,9,8,4,6,1,1,1,1,1,1,1,1,7,1,2,1,1,5,3,1,0,1,1,1,1,3
2427,2,2,1,12,4,2,5,7,4,3,1,1,2,0,1,0,0,1,5,2,3,1,1,3,1,1,0,0,1,1,0,0
2428,1,3,1,8,4,4,8,8,2,6,1,3,1,0,1,0,1,1,9,2,2,2,1,5,3,2,0,1,1,1,1,3
2429,2,2,1,3,1,3,1,8,2,1,2,2,2,1,0,0,0,1,5,1,3,2,1,1,2,2,0,0,0,1,0,3
2430,2,4,1,2,2,4,8,3,3,6,1,1,2,0,1,0,0,1,9,2,3,1,1,5,3,1,0,0,1,1,1,3
2431,1,2,1,3,2,2,7,1,4,6,1,3,1,0,1,0,1,3,5,1,3,4,0,4,1,2,0,1,1,1,0,0
2432,1,3,1,7,1,3,8,4,4,5,1,3,1,0,0,0,1,1,1,2,1,1,1,5,2,2,0,1,1,1,1,3
2433,1,2,1,12,3,3,8,1,4,4,1,1,2,1,1,0,0,1,2,2,3,1,1,5,2,1,0,1,1,1,0,3
2434,2,2,1,2,3,2,6,5,2,3,1,3,1,0,1,0,1,1,4,2,1,2,1,3,1,2,0,0,1,1,0,0
2435,1,2,1,5,3,3,6,7,4,5,2,1,2,1,0,1,1,1,5,1,2,1,1,3,2,1,0,1,1,1,0,3
2436,1,3,2,12,3,2,8,7,4,6,2,3,2,1,1,0,1,1,7,1,2,4,0,5,1,2,0,1,1,0,1,0
2437,1,4,1,3,2,2,6,9,4,6,1,1,2,1,1,0,1,1,3,2,2,1,1,3,1,1,0,1,1,1,1,0
2438,1,3,1,3,1,3,8,8,4,1,1,1,2,1,1,0,1,2,1,1,3,1,1,5,2,1,0,1,0,1,1,3
2439,1,4,1,9,3,3,9,2,4,6,1,3,2,0,1,1,1,1,1,2,2,1,1,5,2,2,0,1,1,1,1,1
2440,1,3,1,1,2,5,8,7,4,6,1,1,2,1,1,0,1,1,9,1,2,1,1,5,3,1,0,1,1,1,1,3
2441,1,2,1,9,1,3,10,7,4,6,1,1,2,1,1,1,1,1,7,1,1,1,1,6,2,1,0,1,1,1,0,1
2442,2,2,1,7,2,3,8,7,4,5,1,1,2,0,1,0,1,1,3,1,2,1,1,5,2,1,0,0,1,1,0,3
2443,1,3,1,7,2,4,8,2,4,6,1,1,2,0,1,1,1,1,1,1,4,1,1,5,3,1,0,1,1,1,1,3
2444,1,2,1,3,4,2,6,4,4,5,1,3,2,1,1,1,1,1,4,1,2,1,1,3,1,2,0,1,1,1,0,0
2445,2,3,1,11,2,4,7,8,4,6,1,1,2,1,1,0,1,1,6,2,2,1,1,4,3,1,1,0,1,1,1,3
2446,1,3,1,11,2,5,9,8,4,5,2,2,2,1,1,0,1,1,7,1,2,1,1,5,3,2,1,1,1,1,1,3
2447,1,3,1,8,3,4,9,1,4,5,1,1,1,0,1,0,1,3,7,1,3,2,1,5,3,1,0,1,1,1,1,3
2448,1,3,1,10,3,5,4,9,4,6,2,1,2,1,1,1,1,1,1,1,3,1,1,2,3,1,1,1,1,1,1,3
2449,1,2,1,11,1,5,8,2,4,6,1,1,2,1,1,1,1,1,1,1,2,1,1,5,3,1,1,1,1,1,0,3
2450,1,3,1,6,1,6,9,2,4,6,1,1,2,1,1,1,1,1,5,1,2,1,1,5,3,1,0,1,1,1,1,3
2451,1,2,1,2,2,4,8,9,4,6,1,3,1,1,1,0,1,1,6,1,2,1,1,5,3,2,0,1,1,1,0,3
2452,1,3,1,8,2,3,2,5,4,6,1,2,2,1,1,0,1,1,1,1,3,1,1,1,2,2,0,1,1,1,1,3
2453,1,3,1,3,3,3,8,4,4,6,1,1,2,1,1,0,1,1,6,1,2,2,1,5,2,1,0,1,1,1,1,3
2454,1,3,1,9,2,4,9,5,4,6,1,1,2,1,1,0,1,3,6,1,3,1,1,5,3,1,0,1,1,1,1,3
2455,1,2,1,9,2,4,8,5,4,6,1,1,2,1,1,0,0,1,6,1,2,2,1,5,3,1,0,1,1,1,0,3
2456,1,4,1,4,2,3,6,1,4,6,1,1,2,1,0,0,0,1,1,1,3,1,1,3,2,1,0,1,1,1,1,3
2457,1,2,1,8,2,3,8,4,4,6,1,3,1,0,1,1,0,2,2,1,3,2,1,5,2,2,0,1,1,1,0,3
2458,1,3,3,10,4,4,8,4,4,6,1,1,1,0,1,0,1,1,8,1,3,2,1,5,3,1,1,1,1,0,1,3
2459,1,4,1,9,2,4,8,5,4,6,1,2,1,0,1,1,1,1,2,1,2,2,1,5,3,2,0,1,1,1,1,3
2460,1,2,1,9,4,2,7,4,4,3,1,1,2,0,1,0,1,1,6,2,1,2,1,4,1,1,0,1,1,1,0,0
2461,1,2,8,9,4,2,5,5,1,4,2,1,1,0,1,0,1,1,3,2,1,3,0,3,1,1,0,1,1,0,0,0
2462,1,4,1,4,3,2,7,1,2,6,1,1,2,0,0,0,1,1,1,2,2,1,1,4,1,1,0,1,1,1,1,0
2463,1,3,1,9,1,2,5,1,2,6,1,1,2,0,0,0,1,1,2,1,3,1,1,3,1,1,0,1,1,1,1,0
2464,1,3,1,6,4,2,6,2,3,6,1,3,1,0,1,0,1,1,1,2,1,4,0,3,1,2,0,1,1,1,1,0
2465,1,2,1,11,4,2,7,3,4,6,1,1,1,0,0,0,1,1,4,2,3,4,0,4,1,1,1,1,1,1,0,0
2466,1,3,1,9,4,2,3,1,2,3,1,1,2,1,1,0,1,1,1,1,3,4,0,2,1,1,0,1,1,1,1,0
2467,1,2,1,5,3,2,1,2,4,1,1,2,2,1,1,1,1,1,2,2,3,1,1,1,1,2,0,1,0,1,0,0
